ID Sensor,Ubicacionn,Fecha y Hora,Temperatura (C),Humedad (%),Nivel de Bateria (%)
S6386,Edificio A,2024-10-25 17:25:35,29.64,40.62,55.23
S2800,Edificio B,2024-10-26 07:27:35,16.34,75.35,22.61
S5478,Sótano,2024-10-26 11:46:35,17.35,77.03,35.46
S4129,Exteriores,2024-10-26 11:12:35,26.44,55.35,99.78
S3526,Edificio B,2024-10-26 12:47:35,26.36,79.04,94.5
S8235,Edificio B,2024-10-26 16:04:35,18.12,42.4,86.57
S8622,Edificio A,2024-10-25 17:11:35,29.36,76.13,36.07
S5678,Edificio B,2024-10-26 13:59:35,18.47,70.79,58.7
S3279,Exteriores,2024-10-26 05:03:35,28.91,55.15,65.88
S1834,Exteriores,2024-10-26 00:32:35,15.57,59.3,29.07
S9684,Edificio A,2024-10-26 03:48:35,16.75,62.36,63.56
S2438,Edificio B,2024-10-26 06:57:35,28.39,54.18,62.49
S6415,Edificio A,2024-10-26 10:21:35,19.08,59.9,99.71
S7983,Sótano,2024-10-26 03:14:35,29.86,62.2,37.88
S6654,Exteriores,2024-10-26 02:30:35,19.96,76.34,97.37
S3002,Edificio B,2024-10-26 02:47:35,20.55,43.25,92.98
S1395,Edificio B,2024-10-26 16:00:35,25.97,35.16,55.98
S2859,Edificio B,2024-10-25 20:23:35,20.29,77.38,18.48
S1080,Edificio A,2024-10-25 20:48:35,19.5,78.87,73.7
S5035,Sótano,2024-10-26 08:13:35,29.27,35.35,39.16
S2302,Sótano,2024-10-25 19:33:35,25.09,31.26,16.24
S9527,Sótano,2024-10-26 08:41:35,29.16,51.49,15.12
S2077,Sótano,2024-10-25 17:11:35,21.41,37.47,44.52
S7317,Sótano,2024-10-26 11:50:35,16.43,68.46,83.54
S9146,Sótano,2024-10-25 20:45:35,23.3,47.39,67.08
S4933,Edificio B,2024-10-26 03:07:35,19.52,56.37,39.37
S9133,Sótano,2024-10-26 02:24:35,27.44,69.02,26.4
S9897,Sótano,2024-10-26 16:15:35,28.58,45.08,78.56
S7040,Edificio A,2024-10-26 04:24:35,24.89,61.39,35.21
S3228,Sótano,2024-10-25 17:53:35,29.47,70.04,22.33
S2393,Sótano,2024-10-26 00:43:35,18.77,30.68,92.5
S6970,Edificio B,2024-10-25 21:49:35,15.36,35.61,43.06
S6365,Exteriores,2024-10-26 15:06:35,20.27,61.02,53.98
S4048,Sótano,2024-10-25 18:14:35,21.1,57.76,21.0
S3804,Edificio A,2024-10-25 20:16:35,23.16,67.81,92.8
S6558,Edificio A,2024-10-26 13:51:35,22.63,67.96,56.54
S7050,Edificio A,2024-10-25 23:41:35,26.24,30.95,25.47
S9509,Exteriores,2024-10-26 00:05:35,25.47,71.44,16.62
S1508,Edificio A,2024-10-26 05:50:35,16.7,61.93,49.04
S9196,Edificio A,2024-10-25 18:36:35,24.53,77.02,91.1
S2753,Edificio B,2024-10-26 03:56:35,17.89,59.34,92.15
S6137,Exteriores,2024-10-26 15:12:35,21.5,53.49,73.53
S9538,Exteriores,2024-10-25 23:45:35,27.61,62.67,99.68
S5619,Edificio B,2024-10-25 16:55:35,29.46,74.65,54.92
S4688,Edificio B,2024-10-25 21:53:35,21.14,43.96,63.55
S8058,Exteriores,2024-10-26 01:34:35,17.42,71.14,31.44
S6309,Edificio A,2024-10-26 15:35:35,23.9,68.19,93.38
S6397,Edificio A,2024-10-26 00:24:35,21.57,40.56,44.67
S8784,Exteriores,2024-10-25 23:44:35,23.5,49.77,88.11
S1374,Edificio B,2024-10-26 02:43:35,20.49,35.84,53.01
S9293,Sótano,2024-10-25 17:05:35,26.98,49.57,27.88
S6902,Exteriores,2024-10-26 04:11:35,15.18,31.15,70.86
S4217,Sótano,2024-10-26 13:10:35,22.31,47.89,68.14
S6043,Exteriores,2024-10-26 02:59:35,23.27,69.05,99.33
S9478,Edificio B,2024-10-26 14:41:35,15.26,59.41,42.12
S2798,Exteriores,2024-10-26 05:55:35,17.15,51.95,96.2
S9240,Edificio B,2024-10-26 13:37:35,27.79,52.81,28.78
S8538,Edificio A,2024-10-25 22:42:35,26.76,52.45,91.97
S6959,Edificio B,2024-10-26 12:49:35,16.52,31.77,65.21
S8449,Edificio B,2024-10-26 13:50:35,28.91,66.7,37.53
S7453,Sótano,2024-10-26 02:37:35,25.75,66.41,57.45
S4280,Edificio A,2024-10-26 07:19:35,29.47,59.95,61.31
S7830,Exteriores,2024-10-26 14:20:35,18.98,30.57,68.44
S5704,Sótano,2024-10-25 17:34:35,18.56,39.23,68.14
S2225,Exteriores,2024-10-25 21:18:35,24.17,51.37,28.01
S1777,Edificio A,2024-10-26 02:17:35,16.62,58.48,57.42
S8339,Edificio A,2024-10-25 17:29:35,17.81,42.58,87.54
S8758,Edificio B,2024-10-25 19:58:35,18.58,78.81,70.3
S1039,Edificio A,2024-10-25 19:42:35,17.42,30.92,83.3
S5061,Edificio B,2024-10-25 19:32:35,27.58,67.15,68.17
S7385,Sótano,2024-10-26 10:16:35,15.33,57.23,80.53
S6198,Exteriores,2024-10-26 04:10:35,20.93,35.68,18.63
S4098,Sótano,2024-10-26 07:56:35,24.76,75.7,63.59
S6236,Edificio B,2024-10-26 10:33:35,17.17,60.5,56.2
S6085,Exteriores,2024-10-26 02:39:35,27.9,57.25,47.59
S8863,Sótano,2024-10-26 05:59:35,23.32,36.26,40.18
S4619,Sótano,2024-10-26 00:47:35,25.21,56.97,96.8
S4764,Edificio B,2024-10-26 06:09:35,16.17,72.68,53.94
S6679,Exteriores,2024-10-26 04:57:35,23.52,69.21,89.93
S4994,Exteriores,2024-10-26 04:34:35,18.6,69.9,47.76
S5531,Exteriores,2024-10-26 10:58:35,17.34,45.25,16.01
S6256,Sótano,2024-10-25 19:53:35,16.14,52.81,42.09
S4420,Sótano,2024-10-25 23:11:35,15.82,73.26,56.34
S4867,Sótano,2024-10-26 05:45:35,25.81,72.95,17.29
S6823,Edificio A,2024-10-26 03:08:35,25.38,57.81,52.08
S7124,Edificio B,2024-10-25 22:55:35,19.71,35.17,34.34
S9655,Exteriores,2024-10-26 14:36:35,28.78,51.81,10.2
S7755,Exteriores,2024-10-26 05:31:35,20.32,31.46,26.18
S4187,Edificio A,2024-10-26 03:45:35,23.23,54.92,62.34
S4147,Sótano,2024-10-26 11:30:35,15.65,63.87,27.02
S9366,Exteriores,2024-10-26 10:21:35,23.15,55.04,66.05
S1462,Edificio B,2024-10-26 15:00:35,18.82,65.97,79.79
S7285,Edificio B,2024-10-25 17:08:35,28.79,73.91,28.92
S1488,Sótano,2024-10-26 12:47:35,22.64,79.47,75.9
S5386,Exteriores,2024-10-25 20:07:35,19.07,60.42,49.11
S8353,Edificio B,2024-10-25 21:42:35,19.19,74.07,18.81
S1157,Edificio A,2024-10-26 11:49:35,15.52,59.44,52.45
S6183,Edificio B,2024-10-26 05:50:35,25.35,62.38,63.97
S9836,Edificio B,2024-10-25 20:13:35,25.47,33.55,29.13
S7042,Edificio A,2024-10-26 11:12:35,24.39,48.07,20.95
S6791,Sótano,2024-10-26 15:36:35,19.9,33.85,54.46
S4082,Edificio A,2024-10-26 05:39:35,29.93,35.64,93.38
S8828,Sótano,2024-10-25 16:48:35,26.1,59.4,27.12
S6954,Exteriores,2024-10-26 10:16:35,19.96,63.6,71.61
S4507,Edificio A,2024-10-26 09:09:35,28.46,47.54,72.78
S7161,Exteriores,2024-10-25 17:03:35,20.53,72.9,18.1
S1879,Edificio B,2024-10-25 16:48:35,19.94,68.37,48.7
S1818,Exteriores,2024-10-26 03:49:35,22.33,43.27,65.85
S7437,Edificio B,2024-10-25 21:50:35,19.15,47.19,60.03
S4118,Edificio B,2024-10-26 03:38:35,26.33,41.84,49.27
S5269,Sótano,2024-10-25 17:51:35,24.02,31.94,83.46
S7054,Edificio B,2024-10-26 03:20:35,23.43,68.76,52.68
S7252,Sótano,2024-10-26 13:20:35,23.94,58.07,71.67
S2152,Sótano,2024-10-25 20:18:35,19.25,47.74,20.1
S4712,Edificio A,2024-10-26 01:47:35,17.11,72.6,53.5
S5333,Edificio B,2024-10-26 08:58:35,26.31,53.85,40.38
S6699,Edificio A,2024-10-25 17:59:35,23.21,66.07,90.21
S1578,Edificio A,2024-10-25 20:46:35,23.65,37.68,74.87
S1177,Edificio B,2024-10-26 14:43:35,29.4,49.43,39.96
S5850,Sótano,2024-10-26 04:34:35,17.17,55.96,37.78
S3139,Exteriores,2024-10-25 18:40:35,22.98,62.74,18.44
S1133,Exteriores,2024-10-26 13:13:35,18.07,78.81,78.57
S5560,Edificio A,2024-10-26 14:52:35,29.91,59.12,87.05
S4892,Sótano,2024-10-25 21:03:35,18.41,77.95,43.7
S5667,Sótano,2024-10-26 14:44:35,23.15,45.72,24.97
S9152,Sótano,2024-10-26 14:26:35,28.49,62.7,99.99
S9554,Sótano,2024-10-26 10:00:35,25.51,42.37,71.9
S3223,Sótano,2024-10-26 06:50:35,22.07,43.19,70.26
S5566,Sótano,2024-10-26 04:24:35,17.1,43.59,89.25
S4410,Exteriores,2024-10-26 07:31:35,19.19,45.05,76.38
S2316,Edificio B,2024-10-25 18:50:35,22.54,31.71,32.18
S2325,Sótano,2024-10-26 15:23:35,23.59,30.08,96.41
S4819,Edificio B,2024-10-26 05:10:35,29.46,38.1,32.94
S5687,Edificio A,2024-10-25 23:50:35,30.0,69.47,22.22
S1849,Edificio B,2024-10-26 08:20:35,25.74,37.97,39.43
S9671,Edificio A,2024-10-26 01:53:35,17.48,31.14,24.83
S3292,Exteriores,2024-10-26 10:57:35,18.85,40.24,58.0
S9864,Sótano,2024-10-25 21:33:35,17.31,52.45,98.45
S4983,Sótano,2024-10-25 19:18:35,23.23,45.55,25.14
S8300,Sótano,2024-10-26 00:11:35,23.91,51.89,71.49
S4361,Sótano,2024-10-26 15:46:35,23.15,64.11,43.38
S2135,Edificio A,2024-10-26 09:50:35,18.08,77.96,70.95
S7034,Sótano,2024-10-26 12:11:35,22.96,72.4,18.68
S3139,Exteriores,2024-10-26 12:19:35,16.44,43.13,67.08
S7202,Exteriores,2024-10-26 03:36:35,28.4,66.55,68.35
S3730,Sótano,2024-10-25 16:43:35,19.83,74.61,37.25
S8374,Edificio A,2024-10-26 11:45:35,27.75,34.09,43.26
S6341,Edificio B,2024-10-26 05:16:35,22.89,43.19,87.23
S9685,Edificio A,2024-10-26 09:28:35,28.47,45.06,13.3
S1208,Edificio B,2024-10-26 02:25:35,25.62,56.71,57.45
S1028,Sótano,2024-10-26 13:13:35,24.29,43.42,45.86
S3294,Sótano,2024-10-25 18:26:35,16.71,61.52,92.74
S8161,Sótano,2024-10-26 11:37:35,15.71,78.28,96.68
S7635,Sótano,2024-10-26 03:14:35,28.29,31.53,42.28
S7656,Sótano,2024-10-26 16:21:35,18.66,64.38,18.6
S1311,Edificio A,2024-10-26 12:41:35,15.67,43.21,41.08
S1026,Edificio A,2024-10-26 14:45:35,22.9,60.01,75.62
S2243,Edificio A,2024-10-25 20:33:35,15.59,60.48,41.14
S2643,Edificio B,2024-10-26 01:59:35,22.21,63.99,69.79
S7683,Sótano,2024-10-26 16:11:35,18.22,57.42,34.66
S3722,Sótano,2024-10-25 21:44:35,16.93,63.96,64.78
S5918,Edificio B,2024-10-26 07:02:35,19.78,79.69,11.88
S3473,Edificio B,2024-10-25 22:30:35,29.46,69.3,29.93
S9820,Sótano,2024-10-26 01:10:35,25.53,38.07,22.11
S7507,Edificio B,2024-10-26 04:57:35,15.85,48.73,24.68
S7180,Exteriores,2024-10-26 13:32:35,15.49,33.18,50.84
S8015,Edificio A,2024-10-26 15:34:35,24.86,49.98,72.48
S7267,Edificio A,2024-10-25 16:57:35,28.78,64.28,24.63
S3915,Exteriores,2024-10-25 22:18:35,16.47,54.47,27.66
S7579,Edificio A,2024-10-26 10:56:35,22.69,63.57,76.62
S7873,Edificio A,2024-10-25 16:42:35,25.85,40.06,97.33
S9366,Sótano,2024-10-26 10:21:35,21.52,56.87,42.94
S4659,Edificio B,2024-10-26 11:13:35,17.13,63.35,92.39
S2387,Edificio A,2024-10-25 23:50:35,23.01,69.02,66.79
S1343,Exteriores,2024-10-26 09:37:35,25.56,34.37,78.84
S6862,Edificio A,2024-10-26 10:37:35,21.44,50.16,63.76
S4411,Edificio B,2024-10-25 22:08:35,18.42,58.82,85.86
S8843,Exteriores,2024-10-25 20:45:35,23.42,71.03,20.28
S6822,Edificio B,2024-10-25 22:42:35,26.11,68.76,24.81
S1557,Edificio A,2024-10-26 12:13:35,19.86,55.21,88.82
S4898,Edificio B,2024-10-25 17:37:35,25.29,42.75,25.44
S5544,Exteriores,2024-10-25 20:17:35,16.88,79.51,28.8
S3700,Edificio A,2024-10-26 09:45:35,19.85,60.65,32.29
S6330,Edificio A,2024-10-26 04:43:35,24.49,67.9,22.6
S2083,Sótano,2024-10-26 04:40:35,27.62,77.24,26.26
S2930,Edificio A,2024-10-25 19:59:35,17.1,61.87,94.45
S5321,Edificio B,2024-10-25 22:26:35,22.28,70.77,98.39
S5756,Exteriores,2024-10-25 20:00:35,23.51,41.43,70.27
S9845,Exteriores,2024-10-26 03:58:35,20.37,32.65,39.71
S7474,Edificio A,2024-10-26 09:29:35,27.72,49.6,26.61
S8661,Edificio B,2024-10-25 23:48:35,27.78,40.52,14.55
S8836,Edificio A,2024-10-26 12:03:35,21.55,76.37,41.86
S7084,Exteriores,2024-10-26 10:40:35,20.88,69.42,45.41
S9529,Edificio A,2024-10-25 23:01:35,19.09,73.87,76.83
S9757,Sótano,2024-10-25 17:25:35,15.96,34.48,65.12
S2432,Edificio A,2024-10-26 04:31:35,25.48,46.28,39.51
S3273,Sótano,2024-10-25 22:33:35,20.85,66.55,31.13
S3246,Exteriores,2024-10-25 16:43:35,27.52,42.7,82.78
S6033,Edificio A,2024-10-26 01:18:35,17.6,59.86,46.18
S4571,Edificio B,2024-10-26 16:33:35,20.36,79.86,38.54
S2029,Edificio A,2024-10-25 18:31:35,20.35,62.78,73.63
S4962,Edificio A,2024-10-26 13:52:35,29.09,50.93,14.57
S1334,Edificio A,2024-10-26 10:53:35,28.67,38.68,44.2
S1191,Edificio B,2024-10-25 19:58:35,22.78,51.2,35.29
S9020,Exteriores,2024-10-26 06:20:35,28.16,41.61,24.25
S1099,Exteriores,2024-10-26 04:51:35,22.74,53.45,89.11
S3024,Exteriores,2024-10-26 01:40:35,18.79,66.26,55.27
S8156,Edificio A,2024-10-26 15:04:35,16.67,64.87,25.55
S7618,Edificio A,2024-10-25 22:41:35,23.24,67.26,10.77
S1731,Exteriores,2024-10-26 00:02:35,15.23,37.01,66.6
S6435,Edificio A,2024-10-26 07:56:35,20.58,71.79,61.25
S6563,Edificio B,2024-10-25 17:58:35,18.29,35.36,16.96
S9617,Exteriores,2024-10-26 10:18:35,28.49,30.71,99.85
S7220,Sótano,2024-10-26 06:35:35,17.04,59.43,88.69
S3403,Exteriores,2024-10-26 13:51:35,25.52,76.46,99.05
S5774,Edificio B,2024-10-26 00:39:35,24.11,50.07,79.15
S8011,Edificio A,2024-10-26 00:58:35,24.79,38.24,63.91
S6603,Exteriores,2024-10-26 15:38:35,29.55,56.77,95.0
S7623,Sótano,2024-10-25 18:24:35,25.7,56.52,65.89
S9860,Edificio A,2024-10-26 01:56:35,20.63,64.47,28.38
S2411,Sótano,2024-10-26 01:58:35,16.72,53.92,45.07
S3077,Edificio A,2024-10-25 18:39:35,20.83,39.42,51.45
S4268,Edificio B,2024-10-26 00:49:35,24.74,70.92,26.65
S5778,Edificio A,2024-10-26 00:41:35,21.6,51.31,81.4
S6011,Edificio B,2024-10-25 19:53:35,26.34,65.04,96.14
S8610,Edificio B,2024-10-26 16:29:35,26.0,74.95,19.5
S1734,Edificio A,2024-10-25 21:16:35,17.0,45.42,82.51
S6721,Edificio B,2024-10-26 11:26:35,25.87,47.93,83.3
S5699,Edificio B,2024-10-26 04:00:35,23.04,72.42,99.27
S7663,Sótano,2024-10-25 20:24:35,17.97,45.78,77.85
S6147,Exteriores,2024-10-26 02:29:35,17.87,75.35,92.02
S2565,Edificio A,2024-10-26 02:18:35,26.92,71.24,32.05
S3436,Edificio B,2024-10-26 06:58:35,29.7,56.73,91.04
S5552,Edificio B,2024-10-25 17:18:35,24.04,50.77,84.05
S6204,Edificio B,2024-10-26 09:43:35,23.27,73.71,98.4
S6163,Sótano,2024-10-25 17:18:35,22.86,79.24,85.72
S3746,Edificio A,2024-10-25 16:51:35,29.16,74.08,58.15
S1911,Edificio B,2024-10-25 17:08:35,25.9,67.23,11.97
S2294,Edificio B,2024-10-26 03:46:35,18.15,79.07,20.77
S7331,Sótano,2024-10-26 16:07:35,16.58,57.02,32.8
S8510,Edificio A,2024-10-26 14:58:35,19.01,67.82,80.38
S9651,Edificio B,2024-10-26 05:02:35,23.14,38.64,84.77
S6631,Exteriores,2024-10-26 10:08:35,24.88,58.76,77.89
S7513,Exteriores,2024-10-26 16:34:35,26.73,71.95,15.23
S7886,Exteriores,2024-10-25 18:14:35,24.17,72.06,20.04
S2677,Edificio A,2024-10-25 18:08:35,17.08,38.77,72.86
S3626,Edificio A,2024-10-26 16:15:35,17.8,42.4,68.38
S1357,Edificio A,2024-10-26 07:24:35,27.66,31.93,11.82
S2155,Sótano,2024-10-26 12:32:35,21.91,38.44,83.28
S4350,Edificio B,2024-10-25 20:13:35,17.71,43.19,74.66
S3076,Edificio B,2024-10-26 08:18:35,15.48,30.58,28.93
S9834,Edificio B,2024-10-26 14:01:35,27.03,33.55,25.18
S5660,Exteriores,2024-10-26 09:12:35,19.04,36.8,39.38
S7986,Sótano,2024-10-26 10:17:35,16.7,45.23,46.48
S3847,Edificio A,2024-10-26 03:45:35,16.05,41.5,77.92
S5813,Edificio A,2024-10-26 09:18:35,19.68,60.53,76.99
S8902,Edificio B,2024-10-26 04:37:35,29.8,65.82,28.16
S6511,Edificio A,2024-10-26 02:41:35,21.7,41.12,41.95
S1982,Edificio B,2024-10-26 15:38:35,29.46,45.56,70.39
S4917,Sótano,2024-10-25 19:23:35,18.94,57.88,30.56
S3977,Exteriores,2024-10-26 03:03:35,29.97,56.93,75.5
S1790,Exteriores,2024-10-26 03:51:35,22.28,59.03,65.61
S6875,Edificio A,2024-10-25 22:53:35,28.14,77.31,53.38
S2669,Edificio B,2024-10-26 08:51:35,29.5,66.61,66.49
S1642,Edificio B,2024-10-26 04:30:35,23.52,39.37,23.13
S5715,Edificio B,2024-10-25 22:29:35,23.42,66.46,54.28
S3118,Edificio B,2024-10-25 20:53:35,23.72,55.83,62.52
S8988,Sótano,2024-10-26 12:47:35,29.07,63.03,29.34
S4787,Sótano,2024-10-26 14:15:35,28.92,43.95,39.87
S6648,Edificio B,2024-10-26 12:18:35,23.07,71.57,70.75
S2919,Edificio A,2024-10-26 12:14:35,21.96,68.92,31.03
S2948,Edificio A,2024-10-26 02:54:35,28.85,76.32,24.81
S9764,Exteriores,2024-10-25 21:50:35,21.99,41.42,17.08
S5242,Exteriores,2024-10-26 06:29:35,23.56,31.05,76.54
S8857,Sótano,2024-10-26 03:47:35,21.12,46.9,23.17
S2828,Sótano,2024-10-26 04:52:35,18.04,71.81,87.28
S5755,Exteriores,2024-10-26 12:12:35,25.03,77.53,39.61
S9494,Edificio B,2024-10-26 14:33:35,19.77,71.45,78.31
S2121,Edificio B,2024-10-26 00:16:35,18.34,66.53,25.03
S5316,Sótano,2024-10-25 18:38:35,29.78,49.86,83.3
S1171,Edificio B,2024-10-25 22:02:35,28.44,46.18,73.93
S1346,Exteriores,2024-10-25 21:25:35,24.79,56.99,37.83
S2735,Exteriores,2024-10-26 03:45:35,15.21,69.21,46.83
S7777,Edificio A,2024-10-26 13:16:35,24.31,68.51,44.59
S2847,Edificio B,2024-10-26 09:48:35,24.69,72.97,90.91
S7517,Sótano,2024-10-26 12:27:35,21.38,39.04,24.6
S2497,Exteriores,2024-10-25 21:38:35,19.47,57.77,20.35
S6989,Exteriores,2024-10-25 18:34:35,27.55,73.4,58.93
S6147,Edificio B,2024-10-26 02:20:35,22.86,78.8,94.26
S8516,Exteriores,2024-10-25 17:11:35,25.15,60.42,14.71
S5370,Edificio A,2024-10-26 07:54:35,28.49,69.16,74.94
S8918,Sótano,2024-10-26 02:53:35,19.94,64.59,95.11
S5624,Exteriores,2024-10-25 16:50:35,17.65,48.75,77.08
S7834,Edificio B,2024-10-26 00:39:35,20.25,54.85,56.36
S5701,Edificio A,2024-10-25 21:39:35,20.52,48.62,45.06
S2638,Edificio B,2024-10-25 18:49:35,20.46,66.66,64.77
S8977,Edificio B,2024-10-26 13:52:35,16.32,55.07,21.14
S1169,Exteriores,2024-10-25 23:53:35,21.51,63.85,50.45
S6096,Edificio A,2024-10-26 12:17:35,29.56,68.29,35.77
S8134,Exteriores,2024-10-26 06:15:35,15.7,34.15,41.01
S4340,Exteriores,2024-10-26 12:52:35,26.49,73.62,63.85
S5861,Edificio B,2024-10-26 09:58:35,21.74,46.9,52.4
S3190,Edificio B,2024-10-25 23:30:35,20.37,47.77,97.06
S1047,Exteriores,2024-10-26 07:04:35,15.98,57.23,55.79
S7864,Exteriores,2024-10-26 13:46:35,25.04,37.62,13.13
S8909,Exteriores,2024-10-26 10:58:35,25.32,75.75,65.23
S2989,Edificio A,2024-10-25 21:27:35,29.81,74.82,31.81
S3296,Sótano,2024-10-26 13:45:35,28.33,32.56,62.64
S6066,Edificio A,2024-10-26 03:10:35,19.78,60.4,85.25
S5003,Edificio B,2024-10-26 06:22:35,20.68,47.37,34.58
S5508,Edificio A,2024-10-25 23:08:35,20.87,30.13,18.65
S6476,Edificio B,2024-10-25 19:40:35,18.45,49.08,68.05
S6361,Edificio A,2024-10-25 21:52:35,21.93,54.7,70.81
S2704,Edificio A,2024-10-26 02:05:35,24.28,31.85,56.33
S8750,Sótano,2024-10-26 06:46:35,25.98,53.58,44.25
S3026,Edificio B,2024-10-26 07:32:35,26.07,60.14,91.57
S3488,Sótano,2024-10-25 19:12:35,28.25,42.89,92.75
S1728,Exteriores,2024-10-26 04:52:35,26.49,59.29,72.52
S9701,Edificio A,2024-10-26 12:31:35,23.6,75.84,63.37
S7015,Exteriores,2024-10-26 02:58:35,18.38,45.39,46.13
S5852,Sótano,2024-10-26 05:53:35,21.5,59.93,62.91
S2239,Exteriores,2024-10-26 12:12:35,23.43,46.92,74.86
S6781,Edificio A,2024-10-26 08:34:35,20.46,76.44,65.6
S9374,Edificio B,2024-10-25 23:09:35,21.09,45.34,38.75
S6360,Edificio A,2024-10-26 16:26:35,29.56,39.2,48.48
S8072,Edificio B,2024-10-25 18:58:35,25.72,58.41,38.39
S9197,Edificio B,2024-10-26 03:48:35,16.28,68.51,86.72
S6795,Sótano,2024-10-25 17:49:35,17.75,64.97,10.99
S9888,Edificio A,2024-10-26 04:14:35,18.07,44.48,83.25
S7860,Sótano,2024-10-26 15:03:35,22.14,35.57,25.11
S6616,Edificio A,2024-10-26 10:51:35,21.51,58.14,89.25
S3597,Edificio A,2024-10-26 16:10:35,17.5,37.22,12.72
S7738,Edificio B,2024-10-25 20:58:35,15.57,43.84,15.49
S5657,Exteriores,2024-10-26 00:17:35,29.8,65.88,88.51
S2415,Edificio A,2024-10-26 15:16:35,15.41,74.88,21.04
S3952,Edificio B,2024-10-26 13:56:35,29.08,34.49,61.32
S3760,Edificio B,2024-10-25 19:32:35,23.12,74.76,38.93
S4662,Edificio B,2024-10-25 18:38:35,27.39,41.07,67.74
S7017,Exteriores,2024-10-26 05:08:35,27.1,63.03,90.65
S8351,Exteriores,2024-10-26 00:46:35,21.45,52.92,73.65
S7580,Edificio B,2024-10-26 04:06:35,18.83,52.47,24.53
S7170,Sótano,2024-10-26 13:34:35,25.13,71.84,96.07
S9860,Exteriores,2024-10-26 05:58:35,19.22,52.67,13.35
S9785,Exteriores,2024-10-25 21:07:35,15.06,46.38,12.33
S4932,Edificio B,2024-10-26 11:05:35,23.92,62.36,48.5
S4430,Sótano,2024-10-26 03:45:35,23.05,64.08,76.48
S2625,Sótano,2024-10-26 08:53:35,22.51,44.57,51.29
S1962,Edificio B,2024-10-25 17:13:35,18.24,30.37,82.0
S7611,Edificio B,2024-10-26 08:38:35,21.44,37.5,68.11
S3522,Edificio B,2024-10-26 04:04:35,26.22,55.54,45.11
S7956,Sótano,2024-10-26 02:43:35,21.45,34.03,33.67
S2763,Edificio B,2024-10-26 04:08:35,19.56,41.42,90.83
S4646,Exteriores,2024-10-26 04:08:35,16.6,51.03,64.12
S1277,Edificio B,2024-10-26 10:04:35,26.8,76.92,57.47
S4632,Sótano,2024-10-25 22:26:35,26.34,53.77,56.87
S2462,Edificio A,2024-10-26 15:38:35,27.14,37.01,41.0
S8056,Sótano,2024-10-26 16:07:35,26.88,79.69,89.61
S4401,Exteriores,2024-10-26 13:57:35,16.71,48.69,50.15
S2777,Sótano,2024-10-26 04:20:35,23.91,51.97,26.64
S8599,Exteriores,2024-10-26 06:36:35,21.68,43.87,22.28
S4863,Sótano,2024-10-26 12:52:35,15.45,42.9,50.55
S4829,Edificio A,2024-10-25 20:23:35,16.08,34.34,81.84
S5213,Edificio A,2024-10-26 16:38:35,18.09,31.09,48.22
S5562,Edificio A,2024-10-26 00:59:35,26.08,57.22,75.74
S4316,Exteriores,2024-10-26 05:41:35,17.8,71.29,41.29
S3961,Exteriores,2024-10-26 15:05:35,26.62,34.32,19.52
S4560,Edificio A,2024-10-26 12:02:35,22.39,31.33,52.46
S3961,Edificio B,2024-10-26 14:19:35,16.52,48.38,75.56
S7811,Edificio A,2024-10-26 00:54:35,17.34,72.13,81.14
S7061,Edificio B,2024-10-25 18:18:35,20.26,58.12,91.88
S6541,Sótano,2024-10-25 22:43:35,28.44,59.81,65.2
S9310,Edificio A,2024-10-26 03:19:35,24.73,61.32,63.84
S4323,Edificio B,2024-10-26 10:54:35,16.44,43.29,66.19
S4379,Exteriores,2024-10-26 09:56:35,21.69,73.69,17.54
S2095,Edificio B,2024-10-25 18:04:35,18.13,65.51,42.87
S2352,Edificio B,2024-10-26 08:39:35,15.93,41.4,13.45
S3885,Edificio A,2024-10-26 03:15:35,22.61,62.41,94.65
S1249,Sótano,2024-10-26 13:29:35,27.91,74.23,51.13
S9086,Edificio A,2024-10-25 23:24:35,26.84,53.92,44.29
S2165,Exteriores,2024-10-26 01:19:35,25.42,55.4,90.97
S3883,Exteriores,2024-10-25 22:22:35,23.94,39.16,69.51
S1050,Sótano,2024-10-26 08:42:35,29.91,49.16,30.28
S9955,Edificio B,2024-10-26 03:00:35,23.14,67.82,98.97
S5524,Exteriores,2024-10-26 04:17:35,29.29,40.8,45.26
S8072,Exteriores,2024-10-26 04:34:35,23.61,79.3,63.22
S1831,Edificio A,2024-10-25 21:14:35,20.76,72.31,94.4
S9855,Exteriores,2024-10-26 12:36:35,15.9,64.33,73.19
S2599,Exteriores,2024-10-26 06:35:35,18.1,40.52,15.33
S6420,Edificio A,2024-10-25 21:04:35,26.14,31.28,65.58
S4220,Edificio B,2024-10-26 00:06:35,21.86,58.62,96.62
S6007,Sótano,2024-10-26 03:53:35,25.59,40.54,86.99
S8353,Edificio B,2024-10-26 15:26:35,29.98,71.98,13.95
S9249,Edificio A,2024-10-25 17:05:35,18.75,59.46,51.89
S4569,Edificio A,2024-10-25 18:52:35,18.8,38.97,29.36
S9398,Sótano,2024-10-25 16:46:35,26.47,33.63,87.4
S4027,Edificio B,2024-10-26 15:26:35,22.44,60.26,65.72
S6806,Edificio B,2024-10-26 01:25:35,29.09,66.69,63.56
S5312,Edificio B,2024-10-25 19:38:35,18.53,68.32,96.94
S5979,Exteriores,2024-10-25 18:34:35,19.41,32.67,17.22
S8715,Exteriores,2024-10-25 21:17:35,28.56,58.9,79.26
S7162,Exteriores,2024-10-26 05:13:35,25.85,52.79,51.71
